74.138.244.12 syn-074-138-244-012.res.spectrum.com
70.228.91.68 adsl-70-228-91-68.dsl.akrnoh.ameritech.net
184.54.195.243 syn-184-054-195-243.res.spectrum.com
98.72.5.37 adsl-098-072-005-037.sip.mia.bellsouth.net
74.143.87.202 syn-074-143-087-202.biz.spectrum.com
184.54.194.50 syn-184-054-194-050.res.spectrum.com
184.54.194.116 syn-184-054-194-116.res.spectrum.com
96.28.36.196 syn-096-028-036-196.res.spectrum.com
96.28.36.214 syn-096-028-036-214.res.spectrum.com
184.54.222.8 syn-184-054-222-008.res.spectrum.com
76.177.163.224 syn-076-177-163-224.res.spectrum.com
24.26.61.144 syn-024-026-061-144.res.spectrum.com
12.207.134.8 12.207.134.8
98.72.0.185 adsl-098-072-000-185.sip.mia.bellsouth.net
74.138.243.218 syn-074-138-243-218.res.spectrum.com
184.54.201.8 syn-184-054-201-008.res.spectrum.com
12.189.228.74 12.189.228.74
74.138.242.60 syn-074-138-242-060.res.spectrum.com
184.54.215.92 syn-184-054-215-092.res.spectrum.com
184.54.221.152 syn-184-054-221-152.res.spectrum.com
74.136.11.222 syn-074-136-011-222.res.spectrum.com
74.138.237.137 syn-074-138-237-137.res.spectrum.com
96.28.37.132 syn-096-028-037-132.res.spectrum.com
74.182.167.146 adsl-074-182-167-146.sip.hsv.bellsouth.net
174.101.212.5 syn-174-101-212-005.res.spectrum.com
74.129.252.154 syn-074-129-252-154.res.spectrum.com
76.177.167.160 syn-076-177-167-160.res.spectrum.com
74.138.232.108 syn-074-138-232-108.res.spectrum.com
104.52.12.25 104-52-12-25.lightspeed.lsvlky.sbcglobal.net
172.3.202.107 172-3-202-107.lightspeed.lsvlky.sbcglobal.net
74.182.167.229 adsl-074-182-167-229.sip.hsv.bellsouth.net
107.133.216.232 107-133-216-232.lightspeed.rcsntx.sbcglobal.net
172.3.200.141 172-3-200-141.lightspeed.lsvlky.sbcglobal.net
107.133.216.104 107-133-216-104.lightspeed.rcsntx.sbcglobal.net
12.207.133.158 12.207.133.158
74.136.6.159 syn-074-136-006-159.res.spectrum.com
98.72.3.154 adsl-098-072-003-154.sip.mia.bellsouth.net
76.177.164.28 syn-076-177-164-028.res.spectrum.com
24.26.61.223 syn-024-026-061-223.res.spectrum.com
108.255.20.161 108-255-20-161.lightspeed.lsvlky.sbcglobal.net
74.136.4.153 syn-074-136-004-153.res.spectrum.com
107.138.163.52 107-138-163-52.lightspeed.lsvlky.sbcglobal.net
74.136.11.151 syn-074-136-011-151.res.spectrum.com
184.54.200.44 syn-184-054-200-044.res.spectrum.com
74.138.237.80 syn-074-138-237-080.res.spectrum.com
74.138.231.251 syn-074-138-231-251.res.spectrum.com
174.101.214.215 syn-174-101-214-215.res.spectrum.com
74.143.92.182 syn-074-143-092-182.biz.spectrum.com
24.26.63.148 syn-024-026-063-148.res.spectrum.com
70.228.92.87 70-228-92-87.lightspeed.lsvlky.sbcglobal.net
76.40.83.133 syn-076-040-083-133.res.spectrum.com
12.18.152.68 12.18.152.68
74.136.1.150 syn-074-136-001-150.res.spectrum.com
74.136.13.106 syn-074-136-013-106.res.spectrum.com
108.255.16.130 108.255.16.130
74.138.241.55 syn-074-138-241-055.res.spectrum.com
76.182.151.128 syn-076-182-151-128.res.spectrum.com
74.182.167.231 adsl-074-182-167-231.sip.hsv.bellsouth.net
107.138.163.85 107-138-163-85.lightspeed.lsvlky.sbcglobal.net
74.138.228.113 syn-074-138-228-113.res.spectrum.com
76.177.167.145 syn-076-177-167-145.res.spectrum.com
74.136.5.132 syn-074-136-005-132.res.spectrum.com
172.3.207.162 172-3-207-162.lightspeed.lsvlky.sbcglobal.net
104.52.13.32 104-52-13-32.lightspeed.lsvlky.sbcglobal.net
162.234.192.43 162-234-192-43.lightspeed.lsvlky.sbcglobal.net
12.207.140.122 12.207.140.122
74.136.6.176 syn-074-136-006-176.res.spectrum.com
107.133.216.241 107-133-216-241.lightspeed.rcsntx.sbcglobal.net
174.101.215.206 syn-174-101-215-206.res.spectrum.com
74.136.0.80 syn-074-136-000-080.res.spectrum.com
98.72.2.100 adsl-098-072-002-100.sip.mia.bellsouth.net
74.138.236.181 syn-074-138-236-181.res.spectrum.com
74.138.232.91 syn-074-138-232-091.res.spectrum.com
107.138.163.143 107-138-163-143.lightspeed.lsvlky.sbcglobal.net
104.52.13.244 104-52-13-244.lightspeed.lsvlky.sbcglobal.net
74.129.255.218 syn-074-129-255-218.res.spectrum.com
74.136.0.188 syn-074-136-000-188.res.spectrum.com
104.3.8.1 104-3-8-1.lightspeed.lsvlky.sbcglobal.net
184.54.208.99 syn-184-054-208-099.res.spectrum.com
104.52.14.211 104-52-14-211.lightspeed.lsvlky.sbcglobal.net
74.138.237.139 syn-074-138-237-139.res.spectrum.com
184.54.205.161 syn-184-054-205-161.res.spectrum.com
47.231.84.198 syn-047-231-084-198.res.spectrum.com
74.129.247.206 syn-074-129-247-206.res.spectrum.com
184.54.198.14 syn-184-054-198-014.res.spectrum.com
74.136.7.112 syn-074-136-007-112.res.spectrum.com
74.236.229.8 adsl-074-236-229-008.sip.sdf.bellsouth.net
74.138.253.54 syn-074-138-253-054.res.spectrum.com
12.207.132.235 12.207.132.235
173.197.138.26 syn-173-197-138-026.biz.spectrum.com
107.133.213.133 107-133-213-133.lightspeed.lsvlky.sbcglobal.net
12.131.54.221 12.131.54.221
184.54.219.65 syn-184-054-219-065.res.spectrum.com
108.255.17.211 108.255.17.211
104.52.14.60 104-52-14-60.lightspeed.lsvlky.sbcglobal.net
184.54.212.204 syn-184-054-212-204.res.spectrum.com
74.138.233.144 syn-074-138-233-144.res.spectrum.com
74.138.235.114 syn-074-138-235-114.res.spectrum.com
74.138.239.45 syn-074-138-239-045.res.spectrum.com
184.54.195.83 syn-184-054-195-083.res.spectrum.com
184.54.222.134 syn-184-054-222-134.res.spectrum.com
184.54.217.211 syn-184-054-217-211.res.spectrum.com
184.54.213.184 syn-184-054-213-184.res.spectrum.com
74.136.6.106 syn-074-136-006-106.res.spectrum.com
96.28.35.50 syn-096-028-035-050.res.spectrum.com
108.239.44.192 108-239-44-192.lightspeed.lsvlky.sbcglobal.net
99.119.244.88 99-119-244-88.lightspeed.lsvlky.sbcglobal.net
47.231.87.174 syn-047-231-087-174.res.spectrum.com
74.136.2.2 syn-074-136-002-002.res.spectrum.com
74.138.247.110 syn-074-138-247-110.res.spectrum.com
98.72.2.34 adsl-098-072-002-034.sip.mia.bellsouth.net
74.129.251.211 syn-074-129-251-211.res.spectrum.com
76.35.185.35 syn-076-035-185-035.res.spectrum.com
104.52.12.224 104-52-12-224.lightspeed.lsvlky.sbcglobal.net
65.82.248.187 adsl-065-082-248-187.sip.sdf.bellsouth.net
184.54.206.116 syn-184-054-206-116.res.spectrum.com
184.54.213.213 syn-184-054-213-213.res.spectrum.com
104.230.42.68 syn-104-230-042-068.res.spectrum.com
24.26.61.104 syn-024-026-061-104.res.spectrum.com
98.27.233.69 syn-098-027-233-069.res.spectrum.com
98.72.6.102 adsl-098-072-006-102.sip.mia.bellsouth.net
12.207.133.136 12.207.133.136
184.54.217.31 syn-184-054-217-031.res.spectrum.com
104.52.15.100 104-52-15-100.lightspeed.lsvlky.sbcglobal.net
74.136.3.230 syn-074-136-003-230.res.spectrum.com
172.3.202.81 172-3-202-81.lightspeed.lsvlky.sbcglobal.net
107.133.219.216 107-133-219-216.lightspeed.rcsntx.sbcglobal.net
47.231.87.126 syn-047-231-087-126.res.spectrum.com
107.138.161.208 107-138-161-208.lightspeed.lsvlky.sbcglobal.net
172.3.204.109 172-3-204-109.lightspeed.lsvlky.sbcglobal.net
184.54.201.178 syn-184-054-201-178.res.spectrum.com
24.26.61.113 syn-024-026-061-113.res.spectrum.com
74.138.236.61 syn-074-138-236-061.res.spectrum.com
184.54.214.199 syn-184-054-214-199.res.spectrum.com
74.129.253.224 syn-074-129-253-224.res.spectrum.com
74.129.243.112 syn-074-129-243-112.res.spectrum.com
74.129.248.227 syn-074-129-248-227.res.spectrum.com
184.54.207.35 syn-184-054-207-035.res.spectrum.com
184.54.207.62 syn-184-054-207-062.res.spectrum.com
184.54.223.100 syn-184-054-223-100.res.spectrum.com
74.136.4.240 syn-074-136-004-240.res.spectrum.com
74.136.5.216 syn-074-136-005-216.res.spectrum.com
74.136.0.233 syn-074-136-000-233.res.spectrum.com
74.138.229.219 syn-074-138-229-219.res.spectrum.com
184.54.206.34 syn-184-054-206-034.res.spectrum.com
96.28.35.139 syn-096-028-035-139.res.spectrum.com
98.27.235.152 syn-098-027-235-152.res.spectrum.com
184.54.215.178 syn-184-054-215-178.res.spectrum.com
98.72.2.152 adsl-098-072-002-152.sip.mia.bellsouth.net
108.239.44.155 108-239-44-155.lightspeed.lsvlky.sbcglobal.net
12.207.134.43 12.207.134.43
74.136.15.16 syn-074-136-015-016.res.spectrum.com
104.3.9.152 104-3-9-152.lightspeed.lsvlky.sbcglobal.net
74.136.0.124 syn-074-136-000-124.res.spectrum.com
184.54.222.109 syn-184-054-222-109.res.spectrum.com
107.128.146.46 107-128-146-46.lightspeed.lsvlky.sbcglobal.net
104.52.14.235 104-52-14-235.lightspeed.lsvlky.sbcglobal.net
107.138.163.219 107-138-163-219.lightspeed.lsvlky.sbcglobal.net
99.119.247.117 99-119-247-117.lightspeed.lsvlky.sbcglobal.net
172.3.203.144 172-3-203-144.lightspeed.lsvlky.sbcglobal.net
107.133.216.222 107-133-216-222.lightspeed.rcsntx.sbcglobal.net
162.234.192.41 162-234-192-41.lightspeed.lsvlky.sbcglobal.net
74.129.241.68 syn-074-129-241-068.res.spectrum.com
96.28.39.27 syn-096-028-039-027.res.spectrum.com
107.133.214.25 107-133-214-25.lightspeed.lsvlky.sbcglobal.net
107.138.163.6 107-138-163-6.lightspeed.lsvlky.sbcglobal.net
98.72.4.180 adsl-098-072-004-180.sip.mia.bellsouth.net
98.30.193.143 syn-098-030-193-143.res.spectrum.com
74.129.252.232 syn-074-129-252-232.res.spectrum.com
24.26.62.186 syn-024-026-062-186.res.spectrum.com
74.138.234.231 syn-074-138-234-231.res.spectrum.com
74.138.233.124 syn-074-138-233-124.res.spectrum.com
74.129.242.192 syn-074-129-242-192.res.spectrum.com
65.29.31.230 mdsnin21eas-cap01.midwest.rr.com
99.119.246.157 99-119-246-157.lightspeed.lsvlky.sbcglobal.net
174.101.210.192 syn-174-101-210-192.res.spectrum.com
184.54.197.64 syn-184-054-197-064.res.spectrum.com
174.101.208.224 syn-174-101-208-224.res.spectrum.com
74.175.246.107 74.175.246.107
96.28.33.120 syn-096-028-033-120.res.spectrum.com
12.244.135.50 12.244.135.50
96.28.36.237 syn-096-028-036-237.res.spectrum.com
74.129.250.14 syn-074-129-250-014.res.spectrum.com
74.129.245.128 syn-074-129-245-128.res.spectrum.com
24.26.63.103 syn-024-026-063-103.res.spectrum.com
74.138.239.61 syn-074-138-239-061.res.spectrum.com
98.72.7.121 adsl-098-072-007-121.sip.mia.bellsouth.net
12.207.143.18 12.207.143.18
108.239.45.193 108-239-45-193.lightspeed.lsvlky.sbcglobal.net
76.35.185.248 syn-076-035-185-248.res.spectrum.com
12.207.134.167 12.207.134.167
98.72.2.88 adsl-098-072-002-088.sip.mia.bellsouth.net
74.143.26.24 syn-074-143-026-024.biz.spectrum.com
76.177.166.245 syn-076-177-166-245.res.spectrum.com
98.72.1.34 adsl-098-072-001-034.sip.mia.bellsouth.net
162.234.192.94 162-234-192-94.lightspeed.lsvlky.sbcglobal.net
174.101.208.184 syn-174-101-208-184.res.spectrum.com
104.230.42.166 syn-104-230-042-166.res.spectrum.com
76.177.160.46 syn-076-177-160-046.res.spectrum.com
104.52.15.182 104-52-15-182.lightspeed.lsvlky.sbcglobal.net
184.54.218.191 syn-184-054-218-191.res.spectrum.com
24.26.62.116 syn-024-026-062-116.res.spectrum.com
74.138.230.165 syn-074-138-230-165.res.spectrum.com
108.227.156.132 108-227-156-132.lightspeed.lsvlky.sbcglobal.net
70.228.90.247 adsl-70-228-90-247.dsl.akrnoh.ameritech.net
76.41.229.68 syn-076-041-229-068.res.spectrum.com
74.129.240.228 syn-074-129-240-228.res.spectrum.com
74.138.255.7 syn-074-138-255-007.res.spectrum.com
184.54.196.40 syn-184-054-196-040.res.spectrum.com
74.138.240.36 syn-074-138-240-036.res.spectrum.com
74.138.254.82 syn-074-138-254-082.res.spectrum.com
184.54.203.87 syn-184-054-203-087.res.spectrum.com
173.197.238.181 syn-173-197-238-181.biz.spectrum.com
74.136.13.87 syn-074-136-013-087.res.spectrum.com
74.138.238.133 syn-074-138-238-133.res.spectrum.com
96.28.37.116 syn-096-028-037-116.res.spectrum.com
98.72.4.162 adsl-098-072-004-162.sip.mia.bellsouth.net
184.54.217.49 syn-184-054-217-049.res.spectrum.com
74.138.249.191 syn-074-138-249-191.res.spectrum.com
74.138.244.192 syn-074-138-244-192.res.spectrum.com
172.3.203.108 172-3-203-108.lightspeed.lsvlky.sbcglobal.net
74.138.242.62 syn-074-138-242-062.res.spectrum.com
107.133.212.52 107-133-212-52.lightspeed.lsvlky.sbcglobal.net
12.227.24.102 12.227.24.102
184.54.216.90 syn-184-054-216-090.res.spectrum.com
184.54.213.135 syn-184-054-213-135.res.spectrum.com
174.101.212.167 syn-174-101-212-167.res.spectrum.com
184.54.211.201 syn-184-054-211-201.res.spectrum.com
74.138.238.78 syn-074-138-238-078.res.spectrum.com
172.3.206.3 172-3-206-3.lightspeed.lsvlky.sbcglobal.net
24.26.62.9 syn-024-026-062-009.res.spectrum.com
74.136.0.136 syn-074-136-000-136.res.spectrum.com
74.138.234.240 syn-074-138-234-240.res.spectrum.com
96.28.32.115 syn-096-028-032-115.res.spectrum.com
74.143.87.203 syn-074-143-087-203.biz.spectrum.com
74.138.225.209 syn-074-138-225-209.res.spectrum.com
108.239.44.135 108-239-44-135.lightspeed.lsvlky.sbcglobal.net
76.177.165.229 syn-076-177-165-229.res.spectrum.com
76.182.151.93 syn-076-182-151-093.res.spectrum.com
98.72.2.27 adsl-098-072-002-027.sip.mia.bellsouth.net
74.136.10.202 syn-074-136-010-202.res.spectrum.com
98.27.232.160 syn-098-027-232-160.res.spectrum.com
74.129.252.162 syn-074-129-252-162.res.spectrum.com
70.151.179.124 70.151.179.124
74.129.240.187 syn-074-129-240-187.res.spectrum.com
98.72.5.142 adsl-098-072-005-142.sip.mia.bellsouth.net
47.231.84.46 syn-047-231-084-046.res.spectrum.com
74.138.225.73 syn-074-138-225-073.res.spectrum.com
12.39.61.201 12.39.61.201
74.129.240.165 syn-074-129-240-165.res.spectrum.com
74.136.5.94 syn-074-136-005-094.res.spectrum.com
47.231.84.219 syn-047-231-084-219.res.spectrum.com
107.138.163.77 107-138-163-77.lightspeed.lsvlky.sbcglobal.net
74.136.9.158 syn-074-136-009-158.res.spectrum.com
108.227.156.176 108-227-156-176.lightspeed.lsvlky.sbcglobal.net
74.138.238.216 syn-074-138-238-216.res.spectrum.com
104.230.42.213 syn-104-230-042-213.res.spectrum.com
74.129.242.177 syn-074-129-242-177.res.spectrum.com
76.177.161.126 syn-076-177-161-126.res.spectrum.com
162.234.193.85 162-234-193-85.lightspeed.lsvlky.sbcglobal.net
98.72.2.87 adsl-098-072-002-087.sip.mia.bellsouth.net
47.231.84.232 syn-047-231-084-232.res.spectrum.com
96.28.35.176 syn-096-028-035-176.res.spectrum.com
98.123.216.179 syn-098-123-216-179.biz.spectrum.com
107.128.146.189 107-128-146-189.lightspeed.lsvlky.sbcglobal.net
74.129.240.167 syn-074-129-240-167.res.spectrum.com
76.182.151.166 syn-076-182-151-166.res.spectrum.com
184.54.209.72 syn-184-054-209-072.res.spectrum.com
76.177.163.49 syn-076-177-163-049.res.spectrum.com
76.177.166.250 syn-076-177-166-250.res.spectrum.com
74.136.15.11 syn-074-136-015-011.res.spectrum.com
74.138.245.94 syn-074-138-245-094.res.spectrum.com
74.138.228.234 syn-074-138-228-234.res.spectrum.com
74.138.248.126 syn-074-138-248-126.res.spectrum.com
104.3.9.185 104-3-9-185.lightspeed.lsvlky.sbcglobal.net
74.138.248.148 syn-074-138-248-148.res.spectrum.com
108.239.44.196 108-239-44-196.lightspeed.lsvlky.sbcglobal.net
184.54.210.116 syn-184-054-210-116.res.spectrum.com
76.177.163.97 syn-076-177-163-097.res.spectrum.com
74.136.10.92 syn-074-136-010-092.res.spectrum.com
107.133.212.7 107-133-212-7.lightspeed.lsvlky.sbcglobal.net
12.207.134.92 12.207.134.92
74.142.98.117 syn-074-142-098-117.biz.spectrum.com
99.119.245.42 99-119-245-42.lightspeed.lsvlky.sbcglobal.net
76.177.163.99 syn-076-177-163-099.res.spectrum.com
184.54.203.193 syn-184-054-203-193.res.spectrum.com
96.28.35.12 syn-096-028-035-012.res.spectrum.com
96.28.35.168 syn-096-028-035-168.res.spectrum.com
107.128.146.50 107-128-146-50.lightspeed.lsvlky.sbcglobal.net
76.35.185.243 syn-076-035-185-243.res.spectrum.com
74.138.233.109 syn-074-138-233-109.res.spectrum.com
47.231.87.16 syn-047-231-087-016.res.spectrum.com
184.54.223.116 syn-184-054-223-116.res.spectrum.com
184.54.199.87 syn-184-054-199-087.res.spectrum.com
107.138.162.69 107-138-162-69.lightspeed.lsvlky.sbcglobal.net
74.129.248.131 syn-074-129-248-131.res.spectrum.com
76.177.166.232 syn-076-177-166-232.res.spectrum.com
74.138.237.255 syn-074-138-237-255.res.spectrum.com
184.54.197.131 syn-184-054-197-131.res.spectrum.com
107.138.161.164 107-138-161-164.lightspeed.lsvlky.sbcglobal.net
184.54.202.151 syn-184-054-202-151.res.spectrum.com
12.18.152.102 12.18.152.102
70.228.93.204 70-228-93-204.lightspeed.lsvlky.sbcglobal.net
74.129.245.119 syn-074-129-245-119.res.spectrum.com
74.129.244.18 syn-074-129-244-018.res.spectrum.com
98.72.2.6 adsl-098-072-002-006.sip.mia.bellsouth.net
107.133.217.90 107-133-217-90.lightspeed.rcsntx.sbcglobal.net
70.228.92.118 70-228-92-118.lightspeed.lsvlky.sbcglobal.net
70.228.90.105 adsl-70-228-90-105.dsl.akrnoh.ameritech.net
74.236.229.124 adsl-074-236-229-124.sip.sdf.bellsouth.net
74.138.244.212 syn-074-138-244-212.res.spectrum.com
74.175.246.144 74.175.246.144
74.136.8.24 syn-074-136-008-024.res.spectrum.com
74.129.253.178 syn-074-129-253-178.res.spectrum.com
74.136.5.199 syn-074-136-005-199.res.spectrum.com
98.72.5.57 adsl-098-072-005-057.sip.mia.bellsouth.net
74.129.253.234 syn-074-129-253-234.res.spectrum.com
172.3.205.17 172-3-205-17.lightspeed.lsvlky.sbcglobal.net
184.54.207.5 syn-184-054-207-005.res.spectrum.com
74.138.242.12 syn-074-138-242-012.res.spectrum.com
107.138.162.81 107-138-162-81.lightspeed.lsvlky.sbcglobal.net
74.138.238.0 syn-074-138-238-000.res.spectrum.com
76.35.184.201 syn-076-035-184-201.res.spectrum.com
107.138.160.25 107-138-160-25.lightspeed.lsvlky.sbcglobal.net
184.54.210.79 syn-184-054-210-079.res.spectrum.com
184.54.205.141 syn-184-054-205-141.res.spectrum.com
172.3.203.221 172-3-203-221.lightspeed.lsvlky.sbcglobal.net
74.138.237.39 syn-074-138-237-039.res.spectrum.com
184.54.196.136 syn-184-054-196-136.res.spectrum.com
107.138.162.113 107-138-162-113.lightspeed.lsvlky.sbcglobal.net
74.138.234.105 syn-074-138-234-105.res.spectrum.com
184.54.195.146 syn-184-054-195-146.res.spectrum.com
74.143.29.186 syn-074-143-029-186.biz.spectrum.com
98.72.2.217 adsl-098-072-002-217.sip.mia.bellsouth.net
174.101.212.242 syn-174-101-212-242.res.spectrum.com
74.129.245.31 syn-074-129-245-031.res.spectrum.com
74.138.227.169 syn-074-138-227-169.res.spectrum.com
74.138.226.52 syn-074-138-226-052.res.spectrum.com
74.136.11.232 syn-074-136-011-232.res.spectrum.com
184.54.194.218 syn-184-054-194-218.res.spectrum.com
184.54.205.215 syn-184-054-205-215.res.spectrum.com
108.239.44.68 108-239-44-68.lightspeed.lsvlky.sbcglobal.net
184.54.214.182 syn-184-054-214-182.res.spectrum.com
74.138.239.23 syn-074-138-239-023.res.spectrum.com
74.138.250.20 syn-074-138-250-020.res.spectrum.com
107.133.215.128 107-133-215-128.lightspeed.lsvlky.sbcglobal.net
70.228.93.16 70-228-93-16.lightspeed.lsvlky.sbcglobal.net
74.129.242.113 syn-074-129-242-113.res.spectrum.com
74.138.248.133 syn-074-138-248-133.res.spectrum.com
184.54.221.51 syn-184-054-221-051.res.spectrum.com
98.72.6.217 adsl-098-072-006-217.sip.mia.bellsouth.net
184.54.221.74 syn-184-054-221-074.res.spectrum.com
74.136.10.12 syn-074-136-010-012.res.spectrum.com
74.138.247.231 syn-074-138-247-231.res.spectrum.com
74.138.225.255 syn-074-138-225-255.res.spectrum.com
12.207.142.78 12.207.142.78
70.228.90.224 adsl-70-228-90-224.dsl.akrnoh.ameritech.net
74.129.242.207 syn-074-129-242-207.res.spectrum.com
184.54.206.76 syn-184-054-206-076.res.spectrum.com
74.129.240.149 syn-074-129-240-149.res.spectrum.com
107.133.217.149 107-133-217-149.lightspeed.rcsntx.sbcglobal.net
74.138.242.232 syn-074-138-242-232.res.spectrum.com
74.138.238.29 syn-074-138-238-029.res.spectrum.com
184.54.192.60 syn-184-054-192-060.res.spectrum.com
74.129.254.69 syn-074-129-254-069.res.spectrum.com
184.54.209.182 syn-184-054-209-182.res.spectrum.com
74.129.250.111 syn-074-129-250-111.res.spectrum.com
184.54.192.87 syn-184-054-192-087.res.spectrum.com
162.234.192.56 162-234-192-56.lightspeed.lsvlky.sbcglobal.net
74.142.147.72 syn-074-142-147-072.biz.spectrum.com
184.54.205.114 syn-184-054-205-114.res.spectrum.com
184.54.197.16 syn-184-054-197-016.res.spectrum.com
107.138.162.79 107-138-162-79.lightspeed.lsvlky.sbcglobal.net
108.239.44.149 108-239-44-149.lightspeed.lsvlky.sbcglobal.net
74.129.251.36 syn-074-129-251-036.res.spectrum.com
69.135.9.177 syn-069-135-009-177.biz.spectrum.com
184.54.213.88 syn-184-054-213-088.res.spectrum.com
74.129.255.224 syn-074-129-255-224.res.spectrum.com
184.54.219.19 syn-184-054-219-019.res.spectrum.com
74.136.8.200 syn-074-136-008-200.res.spectrum.com
172.3.201.216 172-3-201-216.lightspeed.lsvlky.sbcglobal.net
74.138.244.70 syn-074-138-244-070.res.spectrum.com
184.54.204.123 syn-184-054-204-123.res.spectrum.com
74.129.252.39 syn-074-129-252-039.res.spectrum.com
98.72.2.200 adsl-098-072-002-200.sip.mia.bellsouth.net
104.52.15.53 104-52-15-53.lightspeed.lsvlky.sbcglobal.net
12.207.135.118 12.207.135.118
74.138.247.230 syn-074-138-247-230.res.spectrum.com
172.3.207.232 172-3-207-232.lightspeed.lsvlky.sbcglobal.net
74.136.11.139 syn-074-136-011-139.res.spectrum.com
184.54.213.73 syn-184-054-213-073.res.spectrum.com
74.136.4.216 syn-074-136-004-216.res.spectrum.com
